"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-13",,,,,"49",",,7","42",",,7","45",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-14",,,,,"61",",,7","44",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-15",,,,,"76",",,7","55",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-16",,,,,"78",",,7","59",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-17",,,,,"81",",,7","59",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-18",,,,,"79",",,7","51",",,7","51",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-19",,,,,"52",",,7","41",",,7","43",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-20",,,,,"48",",,7","41",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-21",,,,,"68",",,7","47",",,7","60",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-22",,,,,"61",",,7","48",",,7","51",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-23",,,,,"69",",,7","50",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-24",,,,,"74",",,7","57",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-25",,,,,"79",",,7","66",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-26",,,,,"76",",,7","61",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-27",,,,,"73",",,7","57",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-28",,,,,"72",",,7","59",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-29",,,,,"81",",,7","61",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-30",,,,,"73",",,7","45",",,7","45",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-05-31",,,,,"50",",,7","43",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-01",,,,,"54",",,7","47",",,7","49",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-02",,,,,"62",",,7","47",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-03",,,,,"64",",,7","52",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-04",,,,,"79",",,7","61",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-05",,,,,"69",",,7","51",",,7","51",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-06",,,,,"59",",,7","50",",,7","53",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-07",,,,,"80",",,7","52",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-08",,,,,"84",",,7","61",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-09",,,,,"85",",,7","63",",,7","78",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-10",,,,,"91",",,7","62",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-11",,,,,"70",",,7","58",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-12",,,,,"70",",,7","53",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-13",,,,,"73",",,7","53",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-14",,,,,"84",",,7","64",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-15",,,,,"81",",,7","63",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-16",,,,,"65",",,7","54",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-17",,,,,"62",",,7","56",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-18",,,,,"81",",,7","55",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-19",,,,,"58",",,7","50",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-20",,,,,"80",",,7","55",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-21",,,,,"82",",,7","69",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-22",,,,,"84",",,7","67",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-23",,,,,"76",",,7","61",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-24",,,,,"78",",,7","61",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-25",,,,,"78",",,7","60",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-26",,,,,"63",",,7","59",",,7","60",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-27",,,,,"71",",,7","59",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-28",,,,,"73",",,7","60",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-29",,,,,"68",",,7","63",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-06-30",,,,,"73",",,7","58",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-01",,,,,"61",",,7","55",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-02",,,,,"63",",,7","54",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-03",,,,,"67",",,7","60",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-04",,,,,"72",",,7","64",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-05",,,,,"78",",,7","64",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-06",,,,,"86",",,7","68",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-07",,,,,"72",",,7","57",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-08",,,,,"63",",,7","57",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-09",,,,,"67",",,7","59",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-10",,,,,"72",",,7","62",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-11",,,,,"73",",,7","64",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-12",,,,,"73",",,7","65",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-13",,,,,"86",",,7","66",",,7","79",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-14",,,,,"79",",,7","61",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-15",,,,,"68",",,7","59",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-16",,,,,"75",",,7","61",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-17",,,,,"91",",,7","70",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-18",,,,,"88",",,7","70",",,7","79",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-19",,,,,"84",",,7","68",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-20",,,,,"87",",,7","69",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-21",,,,,"77",",,7","67",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-22",,,,,"75",",,7","69",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-23",,,,,"78",",,7","68",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-24",,,,,"85",",,7","71",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-25",,,,,"87",",,7","70",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-26",,,,,"78",",,7","69",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-27",,,,,"82",",,7","71",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-28",,,,,"81",",,7","71",",,7","79",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-29",,,,,"88",",,7","74",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-30",,,,,"87",",,7","70",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-07-31",,,,,"86",",,7","73",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-01",,,,,"87",",,7","69",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-02",,,,,"92",",,7","63",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-03",,,,,"82",",,7","69",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-04",,,,,"82",",,7","68",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-05",,,,,"78",",,7","69",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-06",,,,,"77",",,7","70",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-07",,,,,"81",",,7","66",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-08",,,,,"83",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-09",,,,,"77",",,7","68",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-10",,,,,"80",",,7","71",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-11",,,,,"77",",,7","68",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-12",,,,,"74",",,7","68",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-13",,,,,"85",",,7","68",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-14",,,,,"86",",,7","66",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-15",,,,,"87",",,7","69",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-16",,,,,"90",",,7","73",",,7","79",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-17",,,,,"91",",,7","68",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-18",,,,,"84",",,7","68",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-19",,,,,"77",",,7","63",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-20",,,,,"74",",,7","61",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-21",,,,,"82",",,7","62",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-22",,,,,"73",",,7","63",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-23",,,,,"77",",,7","64",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-24",,,,,"73",",,7","58",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-25",,,,,"67",",,7","59",",,7","60",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-26",,,,,"64",",,7","58",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-27",,,,,"68",",,7","57",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-28",,,,,"74",",,7","60",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-29",,,,,"73",",,7","61",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-30",,,,,"71",",,7","61",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-08-31",,,,,"77",",,7","65",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-01",,,,,"88",",,7","73",",,7","78",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-02",,,,,"90",",,7","74",",,7","79",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-03",,,,,"90",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-04",,,,,"74",",,7","68",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-05",,,,,"83",",,7","70",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-06",,,,,"92",",,7","74",",,7","81",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-07",,,,,"89",",,7","76",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-08",,,,,"85",",,7","68",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-09",,,,,"72",",,7","64",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-10",,,,,"73",",,7","64",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-11",,,,,"67",",,7","58",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-12",,,,,"63",",,7","53",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-13",,,,,"70",",,7","54",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-14",,,,,"81",",,7","57",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-15",,,,,"82",",,7","64",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-16",,,,,"82",",,7","63",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-17",,,,,"85",",,7","66",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-18",,,,,"76",",,7","64",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-19",,,,,"68",",,7","58",",,7","60",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-20",,,,,"68",",,7","56",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-21",,,,,"67",",,7","57",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-22",,,,,"73",",,7","58",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-23",,,,,"72",",,7","61",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-24",,,,,"70",",,7","64",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-25",,,,,"70",",,7","62",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-26",,,,,"69",",,7","63",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-27",,,,,"70",",,7","63",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-28",,,,,"76",",,7","66",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-29",,,,,"72",",,7","57",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-09-30",,,,,"61",",,7","55",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-01",,,,,"59",",,7","53",",,7","54",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-02",,,,,"60",",,7","52",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-03",,,,,"53",",,7","49",",,7","50",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-04",,,,,"57",",,7","50",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-05",,,,,"59",",,7","55",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-06",,,,,"63",",,7","57",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-07",,,,,"67",",,7","57",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-08",,,,,"77",",,7","56",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-09",,,,,"66",",,7","55",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-10",,,,,"65",",,7","51",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-11",,,,,"78",",,7","54",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-12",,,,,"75",",,7","56",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-13",,,,,"62",",,7","51",",,7","53",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-14",,,,,"63",",,7","48",",,7","54",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-15",,,,,"69",",,7","51",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-16",,,,,"55",",,7","44",",,7","44",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-17",,,,,"53",",,7","39",",,7","45",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-18",,,,,"56",",,7","40",",,7","50",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-19",,,,,"73",",,7","49",",,7","62",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-20",,,,,"76",",,7","56",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-21",,,,,"75",",,7","56",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-22",,,,,"64",",,7","54",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-23",,,,,"64",",,7","52",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-24",,,,,"67",",,7","52",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-25",,,,,"59",",,7","47",",,7","53",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-26",,,,,"58",",,7","49",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-27",,,,,"57",",,7","52",",,7","53",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-28",,,,,"57",",,7","40",",,7","40",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-29",,,,,"48",",,7","38",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-30",,,,,"58",",,7","42",",,7","49",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-10-31",,,,,"53",",,7","45",",,7","51",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-11-01",,,,,"65",",,7","43",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-11-02",,,,,"73",",,7","53",",,7","60",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2015-11-03",,,,,"69",",,7","52",",,7","58",",,7,2400"
